  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
25447   63.42   63.42   63.42    1.04
25457   64.07 -999.00   63.54    1.04
25467   63.66   63.66   63.66    1.04
25483   63.33   63.33   63.33    1.04
25493   63.58 -999.00   63.31    1.04
25503   63.29   63.29   63.29    1.04
25513   63.41   63.41   63.41    1.04
25523   63.31   63.31   63.31    1.04
25533   63.62   63.62   63.62    1.04
25543   64.00 -999.00   63.59    1.04
25553   63.57   63.57   63.57    1.04
25563   63.34   63.34   63.34    1.04
25573   63.52   63.52   63.52    1.04
25584   63.46   63.46   63.46    1.05
25594   63.38   63.38   63.38    1.04
25604   63.65 -999.00   63.42    1.04
25614   63.47   63.47   63.47    1.04
25624   64.50 -999.00   63.45    1.03
25634   63.42   63.42   63.42    1.04
25644   64.27 -999.00   63.42    1.05
25654   63.41   63.41   63.41    1.04
25664   63.41   63.41   63.41    1.04
25675   63.49   63.49   63.49    1.04
25685   63.46   63.46   63.46    1.04
25695   63.44   63.44   63.44    1.04
25705   63.58   63.58   63.58    1.04
25715   63.74 -999.00   63.57    1.05
25725   63.55   63.55   63.55    1.04
25735   63.55   63.55   63.55    1.04
25745   63.74   63.74   63.74    1.04
25756   63.73   63.73   63.73    1.04
25766   64.77 -999.00   63.70    1.04
