  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
29334   43.56   43.56   43.56    1.02
29344   44.62 -999.00   43.52    1.02
29354   43.49   43.49   43.49    1.02
29369   43.43   43.43   43.43    1.02
29380   43.36   43.36   43.36    1.02
29390   43.56   43.56   43.56    1.03
29400   43.54   43.54   43.54    1.03
29410   43.54   43.54   43.54    1.03
29420   43.25   43.25   43.25    1.02
29430   43.51   43.51   43.51    1.02
29440   43.54   43.54   43.54    1.03
29451   43.62   43.62   43.62    1.02
29461   43.57   43.57   43.57    1.03
29471   43.75   43.75   43.75    1.03
29481   44.95 -999.00   43.77    1.02
29491   43.80   43.80   43.80    1.03
29501   43.62   43.62   43.62    1.03
29511   43.81   43.81   43.81    1.03
29521   44.18 -999.00   43.79    1.03
29531   43.77   43.77   43.77    1.03
29542   43.80   43.80   43.80    1.03
29552   44.28 -999.00   43.76    1.03
29562   43.72   43.72   43.72    1.03
29572   43.77   43.77   43.77    1.03
29582   43.65   43.65   43.65    1.03
29592   44.99 -999.00   43.75    1.02
29602   43.85   43.85   43.85    1.03
29612   43.81   43.81   43.81    1.03
29622   43.60   43.60   43.60    1.02
29632   43.51   43.51   43.51    1.03
29643   43.83 -999.00   43.58    1.03
29653   43.65   43.65   43.65    1.03
29663   43.38   43.38   43.38    1.02
29673   45.23 -999.00   43.39    1.02
29683   43.40   43.40   43.40    1.03
29693   43.59   43.59   43.59    1.03
29703   43.70   43.70   43.70    1.03
29714   43.64   43.64   43.64    1.03
29724   43.68   43.68   43.68    1.02
29734   43.64   43.64   43.64    1.02
29744   43.80 -999.00   43.55    1.02
29759   43.43   43.43   43.43    1.03
